market_group,region,canonical_customer_code,budget_native,budget_eur_compare,actual_native,actual_rows,has_budget,has_actual,match_status,actual_cutoff_date
UK,Spa,53017,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
UK,Spa,53018,1350.0,0.0,0.0,0,1,0,budget_only,2026-03-20
UK,Spa,53019,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
UK,Spa,53020,3600.0,0.0,0.0,0,1,0,budget_only,2026-03-20
UK,Spa,53021,900.0,0.0,0.0,0,1,0,budget_only,2026-03-20
UK,UK,51157,0.0,0.0,0.0,6,0,0,actual_only,2026-03-20
UK,UK,51172,0.0,0.0,2093.04,12,0,1,actual_only,2026-03-20
UK,UK,51184,0.0,0.0,531.4300000000001,7,0,1,actual_only,2026-03-20
UK,UK,51185,0.0,0.0,238.01999999999998,4,0,1,actual_only,2026-03-20
UK,UK,51189,0.0,0.0,2262.83,21,0,1,actual_only,2026-03-20
UK,UK,51191,0.0,0.0,189.98,5,0,1,actual_only,2026-03-20
UK,UK,51194,0.0,0.0,449.81,8,0,1,actual_only,2026-03-20
UK,UK,51195,0.0,0.0,717.61,4,0,1,actual_only,2026-03-20
UK,UK,51197,0.0,0.0,367.68,1,0,1,actual_only,2026-03-20
UK,UK,53018,0.0,0.0,647.76,14,0,1,actual_only,2026-03-20
UK,UK,53020,0.0,0.0,643.42,6,0,1,actual_only,2026-03-20
UK,UK,59100,0.0,0.0,11147.53,94,0,1,actual_only,2026-03-20
UK,UK,59200,0.0,0.0,494.07000000000005,3,0,1,actual_only,2026-03-20
USA,Central,-25,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Central,-26,5000.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25039,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Central,25044,2520.0,0.0,844.98,8,1,1,both,2026-03-20
USA,Central,25050,1080.0,0.0,1139.3400000000001,27,1,1,both,2026-03-20
USA,Central,25054,2700.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25056,4500.0,0.0,1456.79,13,1,1,both,2026-03-20
USA,Central,25060,1080.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25068,1080.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25071,900.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25073,1800.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Central,25074,1080.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Interco,25007,0.0,0.0,0.0,79,0,0,actual_only,2026-03-20
USA,Northeast,-25,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Northeast,-26,5000.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Northeast,25001,2700.0,0.0,573.67,12,1,1,both,2026-03-20
USA,Northeast,25037,540.0,0.0,156.47,3,1,1,both,2026-03-20
USA,Northeast,25045,540.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Northeast,25049,1800.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Northeast,25061,630.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Northeast,25062,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Northeast,25070,2250.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Other,-25,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Other,25035,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Other,25042,6300.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Other,25075,1800.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,-25,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Southeast,-26,5000.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25002,2430.0,0.0,4006.52,14,1,1,both,2026-03-20
USA,Southeast,25008,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Southeast,25010,4050.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25016,450.0,0.0,243.2,3,1,1,both,2026-03-20
USA,Southeast,25024,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,Southeast,25026,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25029,450.0,0.0,622.98,6,1,1,both,2026-03-20
USA,Southeast,25040,900.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25042,0.0,0.0,12248.02,39,0,1,actual_only,2026-03-20
USA,Southeast,25043,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25047,3150.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25055,1080.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25063,900.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25069,90.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,Southeast,25076,1080.0,0.0,219.03,6,1,1,both,2026-03-20
USA,USA,10036,0.0,0.0,39893.4,27,0,1,actual_only,2026-03-20
USA,USA,30712,0.0,0.0,0.0,2,0,0,actual_only,2026-03-20
USA,USA,40000,0.0,0.0,35398.07,475,0,1,actual_only,2026-03-20
USA,USA,41000,0.0,0.0,3838.83,17,0,1,actual_only,2026-03-20
USA,West,-25,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,-26,5000.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25000,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25004,540.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25012,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25015,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25027,10800.0,0.0,2485.46,19,1,1,both,2026-03-20
USA,West,25032,4500.0,0.0,4356.85,24,1,1,both,2026-03-20
USA,West,25036,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25038,1170.0,0.0,1315.24,9,1,1,both,2026-03-20
USA,West,25046,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25052,0.0,0.0,0.0,0,0,0,actual_only,2026-03-20
USA,West,25053,180.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25058,360.0,0.0,229.5,3,1,1,both,2026-03-20
USA,West,25059,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25064,0.0,0.0,380.58000000000004,4,0,1,actual_only,2026-03-20
USA,West,25065,450.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25066,2700.0,0.0,0.0,0,1,0,budget_only,2026-03-20
USA,West,25067,2700.0,0.0,1058.03,37,1,1,both,2026-03-20
USA,West,25072,1080.0,0.0,0.0,0,1,0,budget_only,2026-03-20
,,,0.0,0.0,6265.1,84,0,1,actual_only,2026-03-20
