canonical_entity,market_group,region,sub_region,channel_level,salesperson_alias,salesperson_raw,customer_code,customer_name,has_customer,needs_code_fill,dim_matches,matched_customer_code,matched_customer_name,matched_market_group,matched_region,matched_sub_region,fill_method,fill_status,customer_code_filled
US,USA,Southeast,,Spa,Bethany,,25019,Banyan Cay Res.; W Palm Beach; Melissa,1,False,1.0,25019,Banyan Cay Res.; W Palm Beach; Melissa,USA,Southeast,,,already_had_code,25019
US,USA,Southeast,,Spa,Bethany,,25020,Faena Hotel Miami Beach; FL,1,False,1.0,25020,Faena Hotel Miami Beach; FL,USA,Southeast,,,already_had_code,25020
US,USA,Southeast,,Spa,Bethany,,25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",1,False,1.0,25024,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",USA,Southeast,,,already_had_code,25024
US,USA,Southeast,,Spa,Bethany,,25025,"ARCH Amenity Group, Florida",1,False,1.0,25025,"ARCH Amenity Group, Florida",USA,Southeast,,,already_had_code,25025
US,USA,Southeast,,Spa,Bethany,,25026,JW Marriott Miami Turnberry,1,False,1.0,25026,JW Marriott Miami Turnberry,USA,Southeast,,,already_had_code,25026
US,USA,Southeast,,Spa,Bethany,,25029,Ana Molinari Inc.; FL,1,False,1.0,25029,Ana Molinari Inc.; FL,USA,Southeast,,,already_had_code,25029
US,USA,Southeast,,Spa,Bethany,,25040,AMG Investments LLC; Fl,1,False,,,,,,,,already_had_code,25040
US,USA,Southeast,,Spa,Bethany,,25042,Eau Palm Beach Resort & Spa; Fl,1,False,1.0,25042,Eau Palm Beach Resort & Spa; Fl,USA,Southeast,,,already_had_code,25042
US,USA,Southeast,,Spa,Bethany,,25043,"Jupiter Island Holdings, Inc.; Fl",1,False,1.0,25043,"Jupiter Island Holdings, Inc.; Fl",USA,Southeast,,,already_had_code,25043
US,USA,Southeast,,Spa,Bethany,,25047,"Four Seasons Resort Orlando,FL",1,False,1.0,25047,"Four Seasons Resort Orlando,FL",USA,Southeast,,,already_had_code,25047
US,USA,Southeast,,Spa,Bethany,,25054,Four Seasons Hotel Nashville; TN,1,False,1.0,25054,Four Seasons Hotel Nashville; TN,USA,Southeast,,,already_had_code,25054
US,USA,Southeast,,Spa,Bethany,,25055,USREC Banyan Cay Resort LLC,1,False,1.0,25055,USREC Banyan Cay Resort LLC,USA,Southeast,,,already_had_code,25055
US,USA,Southeast,,Spa,Bethany,,25060,Nashville Hospitality/DBA Westin,1,False,1.0,25060,Nashville Hospitality/DBA Westin,USA,Southeast,,,already_had_code,25060
US,USA,Southeast,,Spa,Bethany,,25063,Equinox Holdings Inc; Miami,1,False,1.0,25063,Equinox Holdings Inc; Miami,USA,Southeast,,,already_had_code,25063
US,USA,Southeast,,Spa,Bethany,,25069,Simply Bliss SkinCare LLC,1,False,1.0,25069,Simply Bliss SkinCare LLC,USA,Southeast,,,already_had_code,25069
US,USA,Southeast,,Spa,Bethany,,25075,Wyndham Grand Rio Mar Hotel,1,False,1.0,25075,Wyndham Grand Rio Mar Hotel,USA,Southeast,,,already_had_code,25075
US,USA,Southeast,,Spa,Bethany,,25076,Costa d' Este Beach Resort & Spa,1,False,1.0,25076,Costa d' Este Beach Resort & Spa,USA,Southeast,,,already_had_code,25076
US,USA,USA,,Amazon,Amazon,,41000,Amazon,1,False,1.0,41000,Amazon,USA,USA,,,already_had_code,41000
US,USA,USA,,Own eCommerce,Own eCommerce,,40000,eCommerce USA,1,False,,,,,,,,already_had_code,40000
US,USA,West,,Spa,Erin,,25000,West Coast Lifestyles Inc.; CA,1,False,1.0,25000,West Coast Lifestyles Inc.; CA,USA,West,,,already_had_code,25000
US,USA,West,,Spa,Erin,,25004,Teton Mountain Lodge,1,False,1.0,25004,Teton Mountain Lodge,USA,West,,,already_had_code,25004
US,USA,West,,Spa,Erin,,25009,Glo Rejuvenation; Oregon,1,False,1.0,25009,Glo Rejuvenation; Oregon,USA,West,,,already_had_code,25009
US,USA,West,,Spa,Erin,,25011,D&G Global Inc.; Claire Gobler; CA,1,False,1.0,25011,D&G Global Inc.; Claire Gobler; CA,USA,West,,,already_had_code,25011
US,USA,West,,Spa,Erin,,25012,"Rosewood Sense Spa, CA",1,False,1.0,25012,"Rosewood Sense Spa, CA",USA,West,,,already_had_code,25012
US,USA,West,,Spa,Erin,,25015,Gateway Canyon Resort & Spa; CO,1,False,1.0,25015,Gateway Canyon Resort & Spa; CO,USA,West,,,already_had_code,25015
US,USA,West,,Spa,Erin,,25021,TALISKER CLUB; Holly Arndt,1,False,1.0,25021,TALISKER CLUB; Holly Arndt,USA,West,,,already_had_code,25021
US,USA,West,,Spa,Erin,,25022,Beating Hearts; Dallas; Lori Feste,1,False,1.0,25022,Beating Hearts; Dallas; Lori Feste,USA,West,,,already_had_code,25022
US,USA,West,,Spa,Erin,,25023,HLP Hotels LLC DBA Lost Pines; Texas,1,False,1.0,25023,HLP Hotels LLC DBA Lost Pines; Texas,USA,West,,,already_had_code,25023
US,USA,West,,Spa,Erin,,25027,San Manuel Entert.; Yaamava Resort; Highland,1,False,1.0,25027,San Manuel Entert.; Yaamava Resort; Highland,USA,West,,,already_had_code,25027
US,USA,West,,Spa,Erin,,25032,Four Seasons Hotel Las Vegas,1,False,1.0,25032,Four Seasons Hotel Las Vegas,USA,West,,,already_had_code,25032
US,USA,West,,Spa,Erin,,25034,"Live Love Spa; Tustin, CA",1,False,1.0,25034,"Live Love Spa; Tustin, CA",USA,West,,,already_had_code,25034
US,USA,West,,Spa,Erin,,25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,1,False,1.0,25036,MacArthur Place; LÁuberge de Sonoma LLC; CA,USA,West,,,already_had_code,25036
US,USA,West,,Spa,Erin,,25038,"Lemon & Honey Day Spa; Orange, CA",1,False,1.0,25038,"Lemon & Honey Day Spa; Orange, CA",USA,West,,,already_had_code,25038
US,USA,West,,Spa,Erin,,25046,"Beverly Wilshire,Four Seasons Hotel, CA",1,False,1.0,25046,"Beverly Wilshire,Four Seasons Hotel, CA",USA,West,,,already_had_code,25046
US,USA,West,,Spa,Erin,,25052,Rosewood Miramar Beach; CA,1,False,1.0,25052,Rosewood Miramar Beach; CA,USA,West,,,already_had_code,25052
US,USA,West,,Spa,Erin,,25053,"Bonnie Frances Skin;Phoenix, AZ",1,False,1.0,25053,"Bonnie Frances Skin;Phoenix, AZ",USA,West,,,already_had_code,25053
US,USA,West,,Spa,Erin,,25058,"Five Point Five, Inc.",1,False,1.0,25058,"Five Point Five, Inc.",USA,West,,,already_had_code,25058
US,USA,West,,Spa,Erin,,25059,Red Rock Tivoli Aestetics,1,False,1.0,25059,Red Rock Tivoli Aestetics,USA,West,,,already_had_code,25059
US,USA,West,,Spa,Erin,,25064,Embracing the Dance of Healing,1,False,1.0,25064,Embracing the Dance of Healing,USA,West,,,already_had_code,25064
US,USA,West,,Spa,Erin,,25065,"Cupid Lift Inc., West Hollywood",1,False,1.0,25065,"Cupid Lift Inc., West Hollywood",USA,West,,,already_had_code,25065
US,USA,West,,Spa,Erin,,25066,ARIA Resort & Casino; Las Vegas,1,False,1.0,25066,ARIA Resort & Casino; Las Vegas,USA,West,,,already_had_code,25066
US,USA,West,,Spa,Erin,,25067,"The Ritz-Carlton, Half Moon Bay LLC",1,False,1.0,25067,"The Ritz-Carlton, Half Moon Bay LLC",USA,West,,,already_had_code,25067
US,USA,West,,Spa,Erin,,25072,Balboa Bay Club Ventures LLC,1,False,1.0,25072,Balboa Bay Club Ventures LLC,USA,West,,,already_had_code,25072
